id_a,id_b,cos,rank,mutual_nn
1d2f6f79ee18460e6b18e3710c87e8a2,b368187a74f04f31a73030862c85e1b6,0.9581366181373596,1,False
1d363430fe95e7bf857cd20b5759a9cb,b0fd3778526aec216e7db68d267c0897,0.9712278246879578,2,False
1d3d8045a44963e4367b437fdf361dc5,8c5c7ff38873658e6047f7bd39ba0a98,0.9859416484832764,1,True
1d46f4df1dfdf3fa0a06b21e9f9ae99a,6baaf1d0cb562d864baedc5db3acaf11,0.9860060811042786,1,True
1d7d62aa2c349f831a43aa023412bd1c,97bf4d65f07954809658e01478408637,0.9715672731399536,1,True
1d93f2db56a439730528e78b5a8c6c65,94ad34192c1c300da99532bb24fd7bf3,0.9781515598297119,1,True
1dd805b0572515c3eac56564cddf181c,490417dca347af4b988ecbe11c54db52,0.9885748028755188,1,True
1df63c491243a9f5c0ad727672be2763,7f46d3906c54e47d26aa7d3114b36a9d,0.8470566868782043,120,False
1e0379988bc494245913cc4bb10fb8c1,345f3e86a3dcc26dce73ceeacc5a4a0a,0.9646242260932922,1,True
1e0ad5923738c6350a87ba9bac5ffeea,d02c1da03b5ef4fb5ea6b793a3c1fc79,0.9799464344978333,1,True
1e1f00a9410f29e4d4c9920530d883c0,577a95c3a3a0fb362b7282fdf9311015,0.9809322357177734,1,True
1e73a4d3e89de944a6c309defde99839,dae6944419535df993a53a9c3b0f8245,0.9482437372207642,1,True
1eab1d74f5c90e353ce5f4440b502bc3,dd52af5bb1333bb7ce33ed9ca36454b4,0.9613977074623108,1,False
1ec31c0ef1a94feed5942cfb9643f077,748ddaf8e51c84b260335520e97a8cd7,0.9744845628738403,1,True
1f1440204eba45ff4f999795c7d52040,cf7f123c8b625d018cd97190a3fb3d51,0.974872350692749,1,False
1f722fff98986499a0aea339cd05a75d,e2ecc681ff1778f6fa897e95221deab8,0.9906550645828247,1,True
1f86b6a526481bc5d2ca18d94f94f062,6e4491b337dde383cdf2a75685dee968,0.9803006649017334,1,True
203c6d9817fc00d1b1fdcc6eae2118b4,8b48c767af9bb73efebdd338e8f07891,0.9614438414573669,5,False
205afeef1c18c6455b3a99703cdfb8df,5b63be15731e9414734353fa1b91adb4,0.9742298126220703,1,True
20c05ea5426b6c50b857057ad0ef7126,db197fde0bcf98431c68e0d443a88fe4,0.9731515049934387,1,True
20ec7cf1e184baab03dad85a1a601532,c7579439b6073eed35a3df5a541b3949,0.9718632102012634,1,True
211a6f165958a7c3f77b5a9b83cb111e,6071aa8ba6c71f822201674f662a2058,0.9827079176902771,1,True
214c897059e8c37741b74163b21ef4c9,86d4621be3deca4f8d461e3abce7d585,0.8198705911636353,1877,False
21842d9a9ebb1e4efb6527fa04163452,c86e99892a6b79cfb79b2770530b4864,0.9721132516860962,1,True
21da367ab5b9d2b74882cbd626042608,35e310aa5194c62964c02048ac88ca64,0.9798259735107422,1,True
21dcd35e0e0aaa2e5453c871874a8ae1,b70651a991d293e0fa741ebb1754e15e,0.9320734739303589,25,False
223a54a99ae228f5ff2dd37df24889c4,70f608a3fafa4e75e3201a78962109b0,0.9807225465774536,1,True
223e1179a9dcf7c13871234edc99fc1b,86f0a558cecdc39f6ace44364795f747,0.9910468459129333,1,True
226579a577a7a7487e97cb9c9a2c3886,46f767c8c76697a603e52b56a33f86a0,0.9703019261360168,1,True
22929b2cf2dd413c3a4f6f737d02a74c,92fa83d9c589d7c819d52fd8ab461241,0.979511022567749,1,True
22aa8069a9ed5dd4884ae19dd73ad716,5ed3bb060e0e6d7fe6472f1982e530e9,0.9877930879592896,1,True
2309b313ab206df1adf09d970478f4c0,d935f3eec2aded067a657c5cf3808d8e,0.9412875771522522,26,False
231c7be81560497b2015a0b9a9a04d32,281fcc161aa1fe329f1ab8d9ae73636b,0.9935880303382874,1,True
24018895d65de3eab9c2f29b071bf2e8,d19246d956e226f8a41ad8848482c5fe,0.9757694602012634,1,True
24059c009e9ce9f671be3182eb6e24e3,5d5ba6a776e985a917f0028258d6593a,0.7206519246101379,1269,False
24ccdd39791fcac60d157701cb18c200,a36875e181db085aea379748f6664b10,0.9775283336639404,1,False
250e91349b32a3a0a04153a94c9c5844,f2b4695127e8d36d54b5214ac6675000,0.9788416028022766,1,True
251e12eeb15fcbbd0a39cd7928c74345,28ca63263be7194fbefbfaedd0637469,0.9203372597694397,115,False
2577c90f6ee46adf9d3f7c16ba8db9c3,585673c1e2a7911db8386224726284ed,0.9737122058868408,3,False
25c5c31bc182f9c26fb4c084e1fa2df4,f7b519160f85eb52ace93414ffce8982,0.9771907329559326,1,True
25d8ff4fcd3f85d69a672b69d29b6339,b1ecc44ba2bffeba5ad09c2a339f40fa,0.9940565824508667,1,True
26149968f810b690fca81375c1d74373,c445380a860360322df76605978e1618,0.9798889756202698,1,True
264e5e8732450598190acec51da65cdc,bacad594d4d9ad882eda3a6738326d52,0.9921900033950806,1,True
265e7f265773d27e1770a3cd3ce05677,66f5cc9041b6485114cf9555c31e908d,0.9770336151123047,10,False
26b5257856e96a2a3d3d3e681ae13aa1,6259bdf29094e9a832bb47b970ff8cce,0.9852114319801331,1,True
26bc992079d504e172e50fb565915bf7,7cbeecc6a98ff2a1f4acd69161732d52,0.9627685546875,2,False
26db031a2a246f6525d08296fad489f6,ca66a5c35e8d7f0e026086d58922aca7,0.9818127155303955,1,True
26f717c6128d8e5d0854376f01893c8a,e4bbe0282fbed7b4c2e82a36fec5246b,0.9794297814369202,1,True
275322852b2d7d5cff8a19cc5e72ff4e,9bc88ce8ad471cce57ed97cd33cb7f35,0.9443423748016357,2,False
27b29f95c9715edd273ed25920611a63,b8f511d4afc6bed859861487f76a14d0,0.9314320683479309,95,False
280220720b546eacfa223edf513ec94e,f7956aab178ff4c161a505b6a050579f,0.9168678522109985,860,False
282cb9398d53504c4fdae1e18d2dbfbf,b4e5cfe0f1616168c2a4524202c85327,0.9608101844787598,2,False
285e28ef159dc6a54e18cc1962136596,7c9d2571c6ced829b53f37465b030c5b,0.9745804667472839,1,True
28c2858a4d611799f6748464e1eb825d,a54c950714ffed6411b859ac44766467,0.9814351201057434,1,False
28ca3539cc4b25b0a3d571c1fe108aba,71e9b5fc5cd1125e0d4c4d54c2a1c701,0.9775615334510803,2,False
28d2e92f40bdd98d7cd5275fa448fe2d,549f87924e4800a7112f6edd5c250ebe,0.989250898361206,1,True
28d634f91167158876095cfed86ec0d1,c16bffeed45057312c510c1a5547bdd1,0.9011811017990112,123,False
28de07f534e1942fb63732ccd9e09338,cb3e71bd3331bf85370d0a3a3071f47c,0.9750505089759827,1,True
